88.10526354060657,47.11943935192765
83.99284684805708,45.12046615146561
1.1912613276334194,29.465309064084376
23.332694029336988,31.417107441807058
70.33916794071567,88.82771054544223
27.58232406901663,86.4678174488025
31.448069856315097,98.23320686602993
60.31135073286201,76.8470369981537
99.68246228500902,51.89372940313305
98.02240941907937,32.607324392046664
47.053112186164746,20.74420055708662
11.52744043715941,0.14995198285175926
41.36803878416625,12.136987468759052
79.89607238955371,67.03605467899736
32.00399383048092,78.6380187690086
1.9923516345320635,62.38137096431379
68.92600400600865,86.06006386202677
63.2711051739863,80.50734090685646
34.37362074281493,63.74962097353052
99.91379520643392,18.540117839411284
48.47568055771722,54.32065010243423
66.03940831962521,96.42914327721098
81.49900779993101,31.1522691459173
44.3440422940856,30.22198331387409
92.04806407533724,37.99979167758495
8.634014970458537,80.33400387853003
17.428859153704423,23.019484617102613
69.99086578761681,54.4431705137155
18.787502329173968,95.5811028549
74.45257224781649,26.247264982418795
20.703738533804128,75.2133313432124
2.192366570194848,1.6675717513624067
99.74943673578994,41.5853452209386
71.03159858397618,36.49067427147005
19.02566368453237,92.9807355092975
17.535213149546603,33.63985742685268
72.05278197202887,58.16841466574972
65.76884166489515,13.185463395131048
56.04887633672888,37.52656534588697
50.63535306274526,68.49024129900096
94.37177871026196,16.286918857216815
32.200712677774405,96.30563051521108
49.80087544143432,10.372771512126233
83.95249588640432,20.66792471149863
96.98309518021176,99.35698850867985
13.00172450080086,16.600993113456
15.205754196328469,9.164162298283152
95.31588894617869,4.677875546224097
79.27656599432781,24.723836888597596
86.63276163147813,81.65913548982398
15.846927300880909,91.08495494447246
78.68112459932698,4.807678073864119
42.39197919001943,49.70128117259585
83.05198206694921,6.33478945414071
29.3219679373923,53.38563686361722
56.66672002801083,25.426628904450787
84.35983055979318,26.071272998480055
3.513048359837001,55.22646671246145
48.96038657621197,19.673590986419565
19.963721204207307,95.60746699537029
28.608397762624136,21.029632406167696
61.62210157418432,10.323275964680567
5.294233127031611,89.76993083503085
74.1071118510237,82.29405084680364
68.55130102441481,81.77866431187898
43.018622143116836,63.89909730654989
27.647156582688005,30.754778358318003
14.58605997801532,20.186850023850646
44.543807286886874,72.93218724926501
60.65788432683382,77.59218957009686
85.75493189388494,19.446631174614247
2.7011548533907526,80.33258636541248
81.98570788979976,95.19517825709579
0.7190118081419561,79.70464826714775
25.31513791936083,48.310131209450205
47.4445870289776,33.79136244889356
14.960461306821005,8.983959776267215
40.51224573781239,8.814748254570704
19.67152646820365,16.690604836346466
61.75363537901233,27.11986327943723
11.205710491219689,35.77599266787709
43.22114239220317,46.38349144979258
42.619322819991424,58.736194061712595
90.88513846335444,43.725747864017464
81.28749159105215,52.27060220901445
2.144829911224899,29.47104151182994
88.18564415933817,32.048634123420214
76.49741085555829,91.3459598520145
2.0469469479207136,58.81207120428945
4.341051265711659,3.46102690775405
40.03840187827608,49.6701792171197
24.824312799632576,63.999447105943
56.06933054627282,66.08661665239445
77.16648661376651,19.075389699137936
63.62017929827496,99.61958119333451
35.14576110962544,27.73110225738684
10.734066647733808,66.92493862303354
81.27454867322714,55.17555354652757
76.88360565733164,43.05720997296644
63.521610828658126,50.37743523492673

